subject,activity,Variable,Average
2,WALKING,tbodygyro_std_y,-0.7229436743377483
2,WALKING,tbodygyro_std_z,-0.6348889278430464
2,WALKING,tbodygyrojerk_arcoeff_x_1,-0.0056211104447019865
2,WALKING,tbodygyrojerk_arcoeff_x_2,0.08340078459589403
2,WALKING,tbodygyrojerk_arcoeff_x_3,0.177800245102649
2,WALKING,tbodygyrojerk_arcoeff_x_4,0.1044168743581457
2,WALKING,tbodygyrojerk_arcoeff_y_1,-0.07178766272417218
2,WALKING,tbodygyrojerk_arcoeff_y_2,0.22136427578841059
2,WALKING,tbodygyrojerk_arcoeff_y_3,0.1484382155089404
2,WALKING,tbodygyrojerk_arcoeff_y_4,0.04429349558771523
2,WALKING,tbodygyrojerk_arcoeff_z_1,0.07912522727427153
2,WALKING,tbodygyrojerk_arcoeff_z_2,0.08919221878688742
2,WALKING,tbodygyrojerk_arcoeff_z_3,0.12989830629139074
2,WALKING,tbodygyrojerk_arcoeff_z_4,-0.05746069224205298
2,WALKING,tbodygyrojerk_correlation_x_y,0.19239867245596026
2,WALKING,tbodygyrojerk_correlation_x_z,0.11162155189768212
2,WALKING,tbodygyrojerk_correlation_y_z,-0.23928436233675496
2,WALKING,tbodygyrojerk_energy_x,-0.8896937081456954
2,WALKING,tbodygyrojerk_energy_y,-0.9503337698013244
2,WALKING,tbodygyrojerk_energy_z,-0.89303154
2,WALKING,tbodygyrojerk_entropy_x,0.016671258609271527
2,WALKING,tbodygyrojerk_entropy_y,0.062390806331788076
2,WALKING,tbodygyrojerk_entropy_z,0.05709303873178808
2,WALKING,tbodygyrojerk_iqr_x,-0.7239933654701987
2,WALKING,tbodygyrojerk_iqr_y,-0.8230729057947019
2,WALKING,tbodygyrojerk_iqr_z,-0.728445137102649
2,WALKING,tbodygyrojerk_mad_x,-0.6878793614692053
2,WALKING,tbodygyrojerk_mad_y,-0.8018739955629139
2,WALKING,tbodygyrojerk_mad_z,-0.6913505044900662
2,WALKING,tbodygyrojerk_max_x,-0.6689748123311259
2,WALKING,tbodygyrojerk_max_y,-0.7990206824900662
2,WALKING,tbodygyrojerk_max_z,-0.6395597445419205
2,WALKING,tbodygyrojerk_mean_x,-0.08755874916688741
2,WALKING,tbodygyrojerk_mean_y,-0.04339868354536424
2,WALKING,tbodygyrojerk_mean_z,-0.05575418281887417
2,WALKING,tbodygyrojerk_min_x,0.6606413171258279
2,WALKING,tbodygyrojerk_min_y,0.8063348614900663
2,WALKING,tbodygyrojerk_min_z,0.7548092391059603
2,WALKING,tbodygyrojerk_sma,-0.7453352832781457
2,WALKING,tbodygyrojerk_std_x,-0.6716791033112582
2,WALKING,tbodygyrojerk_std_y,-0.7835954667284768
2,WALKING,tbodygyrojerk_std_z,-0.6746119332930464
2,WALKING,tbodygyrojerkmag_arcoeff1,0.3446716800384106
2,WALKING,tbodygyrojerkmag_arcoeff2,-0.35031852857880796
2,WALKING,tbodygyrojerkmag_arcoeff3,-0.02388684036119205
2,WALKING,tbodygyrojerkmag_arcoeff4,-0.007275627496456953
2,WALKING,tbodygyrojerkmag_energy,-0.9297750011589404
2,WALKING,tbodygyrojerkmag_entropy,0.1675184066357616
2,WALKING,tbodygyrojerkmag_iqr,-0.7865729755298013
2,WALKING,tbodygyrojerkmag_mad,-0.759954726236755
2,WALKING,tbodygyrojerkmag_max,-0.7485007672085431
2,WALKING,tbodygyrojerkmag_mean,-0.746559539039735
2,WALKING,tbodygyrojerkmag_min,-0.7984503580463577
2,WALKING,tbodygyrojerkmag_sma,-0.746559539039735
2,WALKING,tbodygyrojerkmag_std,-0.7400887336556291
2,WALKING,tbodygyromag_arcoeff1,0.09452758062793709
2,WALKING,tbodygyromag_arcoeff2,-0.16660453437218542
2,WALKING,tbodygyromag_arcoeff3,0.14438151683807948
2,WALKING,tbodygyromag_arcoeff4,-0.07667894919139073
2,WALKING,tbodygyromag_energy,-0.8571549433443708
2,WALKING,tbodygyromag_entropy,0.28900576873000994
2,WALKING,tbodygyromag_iqr,-0.6791293943980132
2,WALKING,tbodygyromag_mad,-0.6543232144043046
2,WALKING,tbodygyromag_max,-0.6984168599006623
2,WALKING,tbodygyromag_mean,-0.6147710548931457
2,WALKING,tbodygyromag_min,-0.7350917517781457
2,WALKING,tbodygyromag_sma,-0.6147710548931457
2,WALKING,tbodygyromag_std,-0.6805848878807947
2,WALKING,tgravityacc_arcoeff_x_1,-0.4762655821490066
2,WALKING,tgravityacc_arcoeff_x_2,0.5153373845430463
2,WALKING,tgravityacc_arcoeff_x_3,-0.5537675508708609
2,WALKING,tgravityacc_arcoeff_x_4,0.5916061592086093
2,WALKING,tgravityacc_arcoeff_y_1,-0.2793474673549669
2,WALKING,tgravityacc_arcoeff_y_2,0.26712271044569535
2,WALKING,tgravityacc_arcoeff_y_3,-0.30307254063443706
2,WALKING,tgravityacc_arcoeff_y_4,0.35796716265198675
2,WALKING,tgravityacc_arcoeff_z_1,-0.42102778133013247
2,WALKING,tgravityacc_arcoeff_z_2,0.44789628219437083
2,WALKING,tgravityacc_arcoeff_z_3,-0.4740934902374172
2,WALKING,tgravityacc_arcoeff_z_4,0.49697919939403973
2,WALKING,tgravityacc_correlation_x_y,0.293306032431457
2,WALKING,tgravityacc_correlation_x_z,-0.07417199437086093
2,WALKING,tgravityacc_correlation_y_z,0.0691912329423841
2,WALKING,tgravityacc_energy_x,0.42822278089403976
2,WALKING,tgravityacc_energy_y,-0.6510051017218543
2,WALKING,tgravityacc_energy_z,-0.7981761417814569
2,WALKING,tgravityacc_entropy_x,-0.5253589620923907
2,WALKING,tgravityacc_entropy_y,-0.9612310919072847
2,WALKING,tgravityacc_entropy_z,-0.5206099176423841
2,WALKING,tgravityacc_iqr_x,-0.9668659824834437
2,WALKING,tgravityacc_iqr_y,-0.9641853481456953
2,WALKING,tgravityacc_iqr_z,-0.9522943503311259
2,WALKING,tgravityacc_mad_x,-0.9640586282781457
2,WALKING,tgravityacc_mad_y,-0.9610471764569536
2,WALKING,tgravityacc_mad_z,-0.9469978308940398
2,WALKING,tgravityacc_max_x,0.6012715441721854
2,WALKING,tgravityacc_max_y,-0.1585385742781457
2,WALKING,tgravityacc_max_z,0.13828952551324503
2,WALKING,tgravityacc_mean_x,0.6607828666887418
2,WALKING,tgravityacc_mean_y,-0.1472198869104106
2,WALKING,tgravityacc_mean_z,0.13486533509072848
2,WALKING,tgravityacc_min_x,0.6740609655298013
2,WALKING,tgravityacc_min_y,-0.130323319807947
2,WALKING,tgravityacc_min_z,0.12404636574377484
2,WALKING,tgravityacc_sma,0.1028669145384106
2,WALKING,tgravityacc_std_x,-0.9630155082450331
2,WALKING,tgravityacc_std_y,-0.960033560165563
2,WALKING,tgravityacc_std_z,-0.9453653839072848
2,WALKING,tgravityaccmag_arcoeff1,0.06352199138162251
2,WALKING,tgravityaccmag_arcoeff2,-0.07697584139900662
2,WALKING,tgravityaccmag_arcoeff3,0.0904740107192053
2,WALKING,tgravityaccmag_arcoeff4,-0.05708923163993709
2,WALKING,tgravityaccmag_energy,-0.7743458849437086
2,WALKING,tgravityaccmag_entropy,0.14101569746622516
2,WALKING,tgravityaccmag_iqr,-0.7327709482119206
2,WALKING,tgravityaccmag_mad,-0.6272042579813576
2,WALKING,tgravityaccmag_max,-0.49125159932980134
2,WALKING,tgravityaccmag_mean,-0.5352818005417218
2,WALKING,tgravityaccmag_min,-0.8109142564569536
2,WALKING,tgravityaccmag_sma,-0.5352818005417218
2,WALKING,tgravityaccmag_std,-0.5528125456437086
3,WALKING,angle(tbodyaccjerkmean)_gravitymean),0.013450019384545453
3,WALKING,angle(tbodyaccmean_gravity),0.014094388835703813
3,WALKING,angle(tbodygyrojerkmean_gravitymean),-0.01920747520909091
3,WALKING,angle(tbodygyromean_gravitymean),0.035900826336363635
3,WALKING,angle(x_gravitymean),-0.5033234201759531
3,WALKING,angle(y_gravitymean),0.07562628356891496
3,WALKING,angle(z_gravitymean),-0.017490150866568913
3,WALKING,fbodyacc_bandsenergy_1_16...312,-0.8564653913812317
3,WALKING,fbodyacc_bandsenergy_1_16...326,-0.778458188856305
3,WALKING,fbodyacc_bandsenergy_1_16...340,-0.9003411073519062
3,WALKING,fbodyacc_bandsenergy_1_24...316,-0.8550774239648093
3,WALKING,fbodyacc_bandsenergy_1_24...330,-0.7601674216252199
3,WALKING,fbodyacc_bandsenergy_1_24...344,-0.893062241601173
3,WALKING,fbodyacc_bandsenergy_1_8...304,-0.8518145947214076
3,WALKING,fbodyacc_bandsenergy_1_8...318,-0.7873669185043988
3,WALKING,fbodyacc_bandsenergy_1_8...332,-0.9006946623167156
3,WALKING,fbodyacc_bandsenergy_17_24...306,-0.8369148792140763
3,WALKING,fbodyacc_bandsenergy_17_24...320,-0.7881268442961877
3,WALKING,fbodyacc_bandsenergy_17_24...334,-0.9477485514956012
3,WALKING,fbodyacc_bandsenergy_17_32...313,-0.8302929591642229
3,WALKING,fbodyacc_bandsenergy_17_32...327,-0.7621474391026393
3,WALKING,fbodyacc_bandsenergy_17_32...341,-0.9599236869794722
3,WALKING,fbodyacc_bandsenergy_25_32...307,-0.9002600942991202
3,WALKING,fbodyacc_bandsenergy_25_32...321,-0.8853860404105571
3,WALKING,fbodyacc_bandsenergy_25_32...335,-0.9812674588269795
3,WALKING,fbodyacc_bandsenergy_25_48...317,-0.8907879284721407
3,WALKING,fbodyacc_bandsenergy_25_48...331,-0.8777894727272727
3,WALKING,fbodyacc_bandsenergy_25_48...345,-0.9796764908211144
3,WALKING,fbodyacc_bandsenergy_33_40...308,-0.9220015877419355
3,WALKING,fbodyacc_bandsenergy_33_40...322,-0.8955059273607038
3,WALKING,fbodyacc_bandsenergy_33_40...336,-0.9799212617888563
3,WALKING,fbodyacc_bandsenergy_33_48...314,-0.9209550485630499
3,WALKING,fbodyacc_bandsenergy_33_48...328,-0.8796592983284458
3,WALKING,fbodyacc_bandsenergy_33_48...342,-0.9756299868621701
3,WALKING,fbodyacc_bandsenergy_41_48...309,-0.9191711245454546
3,WALKING,fbodyacc_bandsenergy_41_48...323,-0.8853501356111437
3,WALKING,fbodyacc_bandsenergy_41_48...337,-0.9687259297653958
3,WALKING,fbodyacc_bandsenergy_49_56...310,-0.9513666509970674
3,WALKING,fbodyacc_bandsenergy_49_56...324,-0.8989569501994135
3,WALKING,fbodyacc_bandsenergy_49_56...338,-0.9664408464222873
3,WALKING,fbodyacc_bandsenergy_49_64...315,-0.9562862485923753
3,WALKING,fbodyacc_bandsenergy_49_64...329,-0.9171999909970675
3,WALKING,fbodyacc_bandsenergy_49_64...343,-0.968092738973607
3,WALKING,fbodyacc_bandsenergy_57_64...311,-0.9660443526979472
3,WALKING,fbodyacc_bandsenergy_57_64...325,-0.9499612021994135
3,WALKING,fbodyacc_bandsenergy_57_64...339,-0.9728722283284458
3,WALKING,fbodyacc_bandsenergy_9_16...305,-0.9143439604692082
3,WALKING,fbodyacc_bandsenergy_9_16...319,-0.8860364880351906
3,WALKING,fbodyacc_bandsenergy_9_16...333,-0.9370317125219941
3,WALKING,fbodyacc_energy_x,-0.8560589224662757
3,WALKING,fbodyacc_energy_y,-0.7566021036126099
3,WALKING,fbodyacc_energy_z,-0.8919028818269795
3,WALKING,fbodyacc_entropy_x,-0.11652272867155426
3,WALKING,fbodyacc_entropy_y,-0.08123308947507331
3,WALKING,fbodyacc_entropy_z,-0.16947783514076248
3,WALKING,fbodyacc_iqr_x,-0.623255114860997
3,WALKING,fbodyacc_iqr_y,-0.6047688540205278
3,WALKING,fbodyacc_iqr_z,-0.7680332726099707
3,WALKING,fbodyacc_kurtosis_x,-0.5287640276944282
3,WALKING,fbodyacc_kurtosis_y,-0.6018681758709677
3,WALKING,fbodyacc_kurtosis_z,-0.5571561499237536
3,WALKING,fbodyacc_mad_x,-0.6036192519646921
3,WALKING,fbodyacc_mad_y,-0.49860896517020525
3,WALKING,fbodyacc_mad_z,-0.6621004535366569
3,WALKING,fbodyacc_max_x,-0.6659115884806451
3,WALKING,fbodyacc_max_y,-0.6163363323607038
3,WALKING,fbodyacc_max_z,-0.6848243762944282
3,WALKING,fbodyacc_maxinds_x,-0.7612335619824047
3,WALKING,fbodyacc_maxinds_y,-0.7913978492668622
3,WALKING,fbodyacc_maxinds_z,-0.878637490516129
3,WALKING,fbodyacc_mean_x,-0.625733289873607
3,WALKING,fbodyacc_mean_y,-0.5017799385052786
3,WALKING,fbodyacc_mean_z,-0.6996568285923753
3,WALKING,fbodyacc_meanfreq_x,-0.1928173404953079
3,WALKING,fbodyacc_meanfreq_y,0.038928252328445746
3,WALKING,fbodyacc_meanfreq_z,0.004472614490527859
3,WALKING,fbodyacc_min_x,-0.8527408390498534
3,WALKING,fbodyacc_min_y,-0.8762162302668621
3,WALKING,fbodyacc_min_z,-0.9284100881818181
3,WALKING,fbodyacc_skewness_x,-0.1955568952589443
3,WALKING,fbodyacc_skewness_y,-0.28644563127143696
3,WALKING,fbodyacc_skewness_z,-0.30744737613031087
3,WALKING,fbodyacc_sma,-0.5575221542074487
3,WALKING,fbodyacc_std_x,-0.6238050151994134
3,WALKING,fbodyacc_std_y,-0.5027536397958944
3,WALKING,fbodyacc_std_z,-0.657443765803519
3,WALKING,fbodyaccjerk_bandsenergy_1_16...391,-0.8956977075366569
3,WALKING,fbodyaccjerk_bandsenergy_1_16...405,-0.8679697241759531
3,WALKING,fbodyaccjerk_bandsenergy_1_16...419,-0.9223406319061583
3,WALKING,fbodyaccjerk_bandsenergy_1_24...395,-0.8608924502014663
3,WALKING,fbodyaccjerk_bandsenergy_1_24...409,-0.7921849722208211
3,WALKING,fbodyaccjerk_bandsenergy_1_24...423,-0.9326971985923753
3,WALKING,fbodyaccjerk_bandsenergy_1_8...383,-0.8979155093595308
3,WALKING,fbodyaccjerk_bandsenergy_1_8...397,-0.8289586725307918
3,WALKING,fbodyaccjerk_bandsenergy_1_8...411,-0.9459128049560117
3,WALKING,fbodyaccjerk_bandsenergy_17_24...385,-0.8550791160997068
3,WALKING,fbodyaccjerk_bandsenergy_17_24...399,-0.7461499610956012
3,WALKING,fbodyaccjerk_bandsenergy_17_24...413,-0.951974471202346
3,WALKING,fbodyaccjerk_bandsenergy_17_32...392,-0.8422528131671554
3,WALKING,fbodyaccjerk_bandsenergy_17_32...406,-0.7617518365923753
3,WALKING,fbodyaccjerk_bandsenergy_17_32...420,-0.9666947096480939
3,WALKING,fbodyaccjerk_bandsenergy_25_32...386,-0.9027928674105572
3,WALKING,fbodyaccjerk_bandsenergy_25_32...400,-0.8875442373900293
3,WALKING,fbodyaccjerk_bandsenergy_25_32...414,-0.9820222450439883
3,WALKING,fbodyaccjerk_bandsenergy_25_48...396,-0.8689265710997067
3,WALKING,fbodyaccjerk_bandsenergy_25_48...410,-0.8830188599706745
3,WALKING,fbodyaccjerk_bandsenergy_25_48...424,-0.980556463255132
3,WALKING,fbodyaccjerk_bandsenergy_33_40...387,-0.9259286565395894
3,WALKING,fbodyaccjerk_bandsenergy_33_40...401,-0.9145559963636364
3,WALKING,fbodyaccjerk_bandsenergy_33_40...415,-0.9826500313489737
3,WALKING,fbodyaccjerk_bandsenergy_33_48...393,-0.9117271513548387
3,WALKING,fbodyaccjerk_bandsenergy_33_48...407,-0.8796792398093841
3,WALKING,fbodyaccjerk_bandsenergy_33_48...421,-0.9782254607331379
3,WALKING,fbodyaccjerk_bandsenergy_41_48...388,-0.9063692424457478
3,WALKING,fbodyaccjerk_bandsenergy_41_48...402,-0.8809170219354838
3,WALKING,fbodyaccjerk_bandsenergy_41_48...416,-0.9718309720527859
3,WALKING,fbodyaccjerk_bandsenergy_49_56...389,-0.9451557170967742
3,WALKING,fbodyaccjerk_bandsenergy_49_56...403,-0.9207138150439883
3,WALKING,fbodyaccjerk_bandsenergy_49_56...417,-0.9611130172140763
3,WALKING,fbodyaccjerk_bandsenergy_49_64...394,-0.9436738958651026
3,WALKING,fbodyaccjerk_bandsenergy_49_64...408,-0.9266186931085044
3,WALKING,fbodyaccjerk_bandsenergy_49_64...422,-0.9608002847214077
3,WALKING,fbodyaccjerk_bandsenergy_57_64...390,-0.987422098973607
3,WALKING,fbodyaccjerk_bandsenergy_57_64...404,-0.9674904087390029
3,WALKING,fbodyaccjerk_bandsenergy_57_64...418,-0.9799019204985338
3,WALKING,fbodyaccjerk_bandsenergy_9_16...384,-0.9084442079178886
3,WALKING,fbodyaccjerk_bandsenergy_9_16...398,-0.8988169286070381
3,WALKING,fbodyaccjerk_bandsenergy_9_16...412,-0.9316447294721407
3,WALKING,fbodyaccjerk_energy_x,-0.8629092210762463
3,WALKING,fbodyaccjerk_energy_y,-0.8078872765958944
3,WALKING,fbodyaccjerk_energy_z,-0.9572115114076246
3,WALKING,fbodyaccjerk_entropy_x,-0.18935673617302054
3,WALKING,fbodyaccjerk_entropy_y,-0.16002942559530792
3,WALKING,fbodyaccjerk_entropy_z,-0.3574231190258065
3,WALKING,fbodyaccjerk_iqr_x,-0.607054880858651
3,WALKING,fbodyaccjerk_iqr_y,-0.6752317556832844
3,WALKING,fbodyaccjerk_iqr_z,-0.8037625816129033
3,WALKING,fbodyaccjerk_kurtosis_x,-0.756957117888563
3,WALKING,fbodyaccjerk_kurtosis_y,-0.8236655188856306
3,WALKING,fbodyaccjerk_kurtosis_z,-0.8127950974692082
3,WALKING,fbodyaccjerk_mad_x,-0.5838791318187977
3,WALKING,fbodyaccjerk_mad_y,-0.5700708197175953
3,WALKING,fbodyaccjerk_mad_z,-0.7972519007331378
3,WALKING,fbodyaccjerk_max_x,-0.7285005938387097
3,WALKING,fbodyaccjerk_max_y,-0.6501113869021408
3,WALKING,fbodyaccjerk_max_z,-0.8292448468914956
3,WALKING,fbodyaccjerk_maxinds_x,-0.3787683284457478
3,WALKING,fbodyaccjerk_maxinds_y,-0.38780058651026394
3,WALKING,fbodyaccjerk_maxinds_z,-0.34146627565982407
3,WALKING,fbodyaccjerk_mean_x,-0.6458934966304986
3,WALKING,fbodyaccjerk_mean_y,-0.582949919157742
3,WALKING,fbodyaccjerk_mean_z,-0.7801016441935484
3,WALKING,fbodyaccjerk_meanfreq_x,-0.04769412004709677
3,WALKING,fbodyaccjerk_meanfreq_y,-0.23687424088592376
3,WALKING,fbodyaccjerk_meanfreq_z,-0.19365753930507332
3,WALKING,fbodyaccjerk_min_x,-0.8896578883870968
3,WALKING,fbodyaccjerk_min_y,-0.8576667840439882
3,WALKING,fbodyaccjerk_min_z,-0.8970128551026393
3,WALKING,fbodyaccjerk_skewness_x,-0.3614456660920821
3,WALKING,fbodyaccjerk_skewness_y,-0.3868707219940176
3,WALKING,fbodyaccjerk_skewness_z,-0.4779613199321554
3,WALKING,fbodyaccjerk_sma,-0.6140058460167156
3,WALKING,fbodyaccjerk_std_x,-0.657844055881525
3,WALKING,fbodyaccjerk_std_y,-0.5598511860884077
3,WALKING,fbodyaccjerk_std_z,-0.8108060165982405
3,WALKING,fbodyaccmag_energy,-0.8464951233049853
3,WALKING,fbodyaccmag_entropy,-0.11268623477008798
3,WALKING,fbodyaccmag_iqr,-0.6798926758454545
3,WALKING,fbodyaccmag_kurtosis,-0.672093167772434
3,WALKING,fbodyaccmag_mad,-0.5896039242346041
3,WALKING,fbodyaccmag_max,-0.7669878667448681
3,WALKING,fbodyaccmag_maxinds,-0.7087673171319648
3,WALKING,fbodyaccmag_mean,-0.5790764537580645
3,WALKING,fbodyaccmag_meanfreq,0.07706655875627566
3,WALKING,fbodyaccmag_min,-0.8958251521407624
3,WALKING,fbodyaccmag_skewness,-0.395128523371261
3,WALKING,fbodyaccmag_sma,-0.5790764537580645
3,WALKING,fbodyaccmag_std,-0.663079838985044
3,WALKING,fbodybodyaccjerkmag_energy,-0.8431968131466275
3,WALKING,fbodybodyaccjerkmag_entropy,-0.27571443598533724
3,WALKING,fbodybodyaccjerkmag_iqr,-0.6601993610419354
3,WALKING,fbodybodyaccjerkmag_kurtosis,-0.5617765836404692
3,WALKING,fbodybodyaccjerkmag_mad,-0.589736894348387
3,WALKING,fbodybodyaccjerkmag_max,-0.658505606131085
3,WALKING,fbodybodyaccjerkmag_maxinds,-0.885583948398827
3,WALKING,fbodybodyaccjerkmag_mean,-0.6047521080727273
3,WALKING,fbodybodyaccjerkmag_meanfreq,0.11231984174565983
3,WALKING,fbodybodyaccjerkmag_min,-0.8073908300879765
3,WALKING,fbodybodyaccjerkmag_skewness,-0.2526986881258064
3,WALKING,fbodybodyaccjerkmag_sma,-0.6047521080727273
3,WALKING,fbodybodyaccjerkmag_std,-0.6156436948573607
3,WALKING,fbodybodygyrojerkmag_energy,-0.96266709554252194
3,WALKING,fbodybodygyrojerkmag_entropy,-0.23974494095014662
3,WALKING,fbodybodygyrojerkmag_iqr,-0.8047645423753665
3,WALKING,fbodybodygyrojerkmag_kurtosis,-0.5007184185131964
3,WALKING,fbodybodygyrojerkmag_mad,-0.8017017724046921
3,WALKING,fbodybodygyrojerkmag_max,-0.8166814639002933
3,WALKING,fbodybodygyrojerkmag_maxinds,-0.9278499264809384
3,WALKING,fbodybodygyrojerkmag_mean,-0.8100854986510264
3,WALKING,fbodybodygyrojerkmag_meanfreq,0.05996287332521994
3,WALKING,fbodybodygyrojerkmag_min,-0.8926697885923753
3,WALKING,fbodybodygyrojerkmag_skewness,-0.18267717695914956
3,WALKING,fbodybodygyrojerkmag_sma,-0.8100854986510264
3,WALKING,fbodybodygyrojerkmag_std,-0.810032718739003
3,WALKING,fbodybodygyromag_energy,-0.899132935542522
3,WALKING,fbodybodygyromag_entropy,-0.016601652839794718
3,WALKING,fbodybodygyromag_iqr,-0.7205790565777126
3,WALKING,fbodybodygyromag_kurtosis,-0.5775429135605367
3,WALKING,fbodybodygyromag_mad,-0.6847772755404692
3,WALKING,fbodybodygyromag_max,-0.7359479672785924
3,WALKING,fbodybodygyromag_maxinds,-0.90570719686217
3,WALKING,fbodybodygyromag_mean,-0.7168221442791789
3,WALKING,fbodybodygyromag_meanfreq,-0.08460752312451261
3,WALKING,fbodybodygyromag_min,-0.9083264424633432
3,WALKING,fbodybodygyromag_skewness,-0.26369542325278594
3,WALKING,fbodybodygyromag_sma,-0.7168221442791789
3,WALKING,fbodybodygyromag_std,-0.7038394030070381
3,WALKING,fbodygyro_bandsenergy_1_16...470,-0.9168948512609971
3,WALKING,fbodygyro_bandsenergy_1_16...484,-0.9511281603812317
3,WALKING,fbodygyro_bandsenergy_1_16...498,-0.9396197572727273
3,WALKING,fbodygyro_bandsenergy_1_24...474,-0.9114784575659824
3,WALKING,fbodygyro_bandsenergy_1_24...488,-0.947359234340176
3,WALKING,fbodygyro_bandsenergy_1_24...502,-0.9292414565395894
3,WALKING,fbodygyro_bandsenergy_1_8...462,-0.9247615941935484
3,WALKING,fbodygyro_bandsenergy_1_8...476,-0.9475262274486803
3,WALKING,fbodygyro_bandsenergy_1_8...490,-0.9524382063343109
3,WALKING,fbodygyro_bandsenergy_17_24...464,-0.8746497256568915
3,WALKING,fbodygyro_bandsenergy_17_24...478,-0.9848720388269795
3,WALKING,fbodygyro_bandsenergy_17_24...492,-0.9206349975073314
3,WALKING,fbodygyro_bandsenergy_17_32...471,-0.8781993988680352
3,WALKING,fbodygyro_bandsenergy_17_32...485,-0.9826458505278592
3,WALKING,fbodygyro_bandsenergy_17_32...499,-0.912563355601173
3,WALKING,fbodygyro_bandsenergy_25_32...465,-0.9485837828739003
3,WALKING,fbodygyro_bandsenergy_25_32...479,-0.9894242763929618
3,WALKING,fbodygyro_bandsenergy_25_32...493,-0.9757107020821114
3,WALKING,fbodygyro_bandsenergy_25_48...475,-0.9505239183577713
3,WALKING,fbodygyro_bandsenergy_25_48...489,-0.9884492109384164
3,WALKING,fbodygyro_bandsenergy_25_48...503,-0.9769005867741936
3,WALKING,fbodygyro_bandsenergy_33_40...466,-0.9610227096774193
3,WALKING,fbodygyro_bandsenergy_33_40...480,-0.9909941406451613
3,WALKING,fbodygyro_bandsenergy_33_40...494,-0.9828064551319649
3,WALKING,fbodygyro_bandsenergy_33_48...472,-0.957246950909091
3,WALKING,fbodygyro_bandsenergy_33_48...486,-0.9889289214369501
3,WALKING,fbodygyro_bandsenergy_33_48...500,-0.9795395608504399
3,WALKING,fbodygyro_bandsenergy_41_48...467,-0.9613728691202346
3,WALKING,fbodygyro_bandsenergy_41_48...481,-0.9813842923753666
3,WALKING,fbodygyro_bandsenergy_41_48...495,-0.9708907024340175
3,WALKING,fbodygyro_bandsenergy_49_56...468,-0.9682874365982405
3,WALKING,fbodygyro_bandsenergy_49_56...482,-0.9785379820821114
3,WALKING,fbodygyro_bandsenergy_49_56...496,-0.9667089640175953
3,WALKING,fbodygyro_bandsenergy_49_64...473,-0.9725923406451613
3,WALKING,fbodygyro_bandsenergy_49_64...487,-0.9801808995894428
3,WALKING,fbodygyro_bandsenergy_49_64...501,-0.9731973815835777
3,WALKING,fbodygyro_bandsenergy_57_64...469,-0.9780163503519061
3,WALKING,fbodygyro_bandsenergy_57_64...483,-0.9890698880645161
3,WALKING,fbodygyro_bandsenergy_57_64...497,-0.9816323994134898
3,WALKING,fbodygyro_bandsenergy_9_16...463,-0.9158909848387097
3,WALKING,fbodygyro_bandsenergy_9_16...477,-0.9791801441348974
3,WALKING,fbodygyro_bandsenergy_9_16...491,-0.9548256679472141
3,WALKING,fbodygyro_energy_x,-0.909932957542522
3,WALKING,fbodygyro_energy_y,-0.9506822848973607
3,WALKING,fbodygyro_energy_z,-0.9268999549853373
3,WALKING,fbodygyro_entropy_x,0.00726112687184751
3,WALKING,fbodygyro_entropy_y,-0.021212320053079176
3,WALKING,fbodygyro_entropy_z,-0.06081377990909091
3,WALKING,fbodygyro_iqr_x,-0.6369505099231672
3,WALKING,fbodygyro_iqr_y,-0.8090894164222874
3,WALKING,fbodygyro_iqr_z,-0.6753618175806452
3,WALKING,fbodygyro_kurtosis_x,-0.5083284458580645
3,WALKING,fbodygyro_kurtosis_y,-0.6255208123519062
3,WALKING,fbodygyro_kurtosis_z,-0.6375102323454546
3,WALKING,fbodygyro_mad_x,-0.6623520547800587
3,WALKING,fbodygyro_mad_y,-0.7788703000293256
3,WALKING,fbodygyro_mad_z,-0.6767985367038123
3,WALKING,fbodygyro_max_x,-0.7038832252548387
3,WALKING,fbodygyro_max_y,-0.8122732787096775
3,WALKING,fbodygyro_max_z,-0.8384238446627565
3,WALKING,fbodygyro_maxinds_x,-0.8787878780645161
3,WALKING,fbodygyro_maxinds_y,-0.8227225418387096
3,WALKING,fbodygyro_maxinds_z,-0.8013954898269795
3,WALKING,fbodygyro_mean_x,-0.6420977197785924
3,WALKING,fbodygyro_mean_y,-0.7751449850733138
3,WALKING,fbodygyro_mean_z,-0.6707347089964809
3,WALKING,fbodygyro_meanfreq_x,-0.10256806767067449
3,WALKING,fbodygyro_meanfreq_y,-0.1676750255829912
3,WALKING,fbodygyro_meanfreq_z,-0.03218626882211144
3,WALKING,fbodygyro_min_x,-0.9271060445747801
3,WALKING,fbodygyro_min_y,-0.9226709
3,WALKING,fbodygyro_min_z,-0.9197221957478006
3,WALKING,fbodygyro_skewness_x,-0.197470789787478
3,WALKING,fbodygyro_skewness_y,-0.24769320318387097
3,WALKING,fbodygyro_skewness_z,-0.31420705517331377
3,WALKING,fbodygyro_sma,-0.6873029018592376
3,WALKING,fbodygyro_std_x,-0.719276622702346
3,WALKING,fbodygyro_std_y,-0.7585052872140763
3,WALKING,fbodygyro_std_z,-0.751008875659824
3,WALKING,from,NA
3,WALKING,tbodyacc_arcoeff_x_1,-0.14272464207243402
3,WALKING,tbodyacc_arcoeff_x_2,0.15751412742258064
3,WALKING,tbodyacc_arcoeff_x_3,-0.09025564177545455
3,WALKING,tbodyacc_arcoeff_x_4,0.13189681265718475
